"origName","decimalLongitude","decimalLatitude","year","database","acceptName","name","longitude","latitude","ID"
"Paspalum dilatatum",24.9736099243164,-31.663610458374,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",24.9736099243164,-31.663610458374,194
"Paspalum dilatatum",24.97361,-31.6636,1964,"SANBI","Paspalum dilatatum","Paspalum dilatatum",24.97361,-31.6636,195
"Paspalum dilatatum",25.02028,-29.4136,1972,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.02028,-29.4136,196
"Paspalum dilatatum",25.0202808380127,-29.413610458374,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.0202808380127,-29.413610458374,197
"Paspalum dilatatum",25.06167,-30.2544,1965,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.06167,-30.2544,198
"Paspalum dilatatum",25.0616703033447,-30.2544403076172,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.0616703033447,-30.2544403076172,199
"Paspalum dilatatum",25.0788898468018,-31.6180591583252,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.0788898468018,-31.6180591583252,200
"Paspalum dilatatum",25.07889,-31.618,1971,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.07889,-31.618,201
"Paspalum dilatatum",25.09472,-31.5772,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.09472,-31.5772,202
"Paspalum dilatatum",25.0947208404541,-31.577220916748,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.0947208404541,-31.577220916748,203
"Paspalum dilatatum",25.1180591583252,-33.0908317565918,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.1180591583252,-33.0908317565918,204
"Paspalum dilatatum",25.11806,-33.0908,1963,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.11806,-33.0908,205
"Paspalum dilatatum",25.125,-31.375,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.125,-31.375,206
"Paspalum dilatatum",25.125,-30.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.125,-30.625,207
"Paspalum dilatatum",25.12861,-30.0952,1953,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.12861,-30.0952,208
"Paspalum dilatatum",25.1286106109619,-30.0952796936035,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.1286106109619,-30.0952796936035,209
"Paspalum dilatatum",25.1288890838623,-33.7636108398438,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.1288890838623,-33.7636108398438,210
"Paspalum dilatatum",25.12889,-33.7636,1960,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.12889,-33.7636,211
"Paspalum dilatatum",25.19778,-31.1636,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.19778,-31.1636,212
"Paspalum dilatatum",25.1977806091309,-31.163610458374,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.1977806091309,-31.163610458374,213
"Paspalum dilatatum",25.2102794647217,-31.7724990844727,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.2102794647217,-31.7724990844727,214
"Paspalum dilatatum",25.21028,-31.7725,1972,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.21028,-31.7725,215
"Paspalum dilatatum",25.2366695404053,-31.6136093139648,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.2366695404053,-31.6136093139648,216
"Paspalum dilatatum",25.23667,-31.6136,1951,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.23667,-31.6136,217
"Paspalum dilatatum",25.2627792358398,-29.6316699981689,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.2627792358398,-29.6316699981689,218
"Paspalum dilatatum",25.26278,-29.6316,1954,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.26278,-29.6316,219
"Paspalum dilatatum",25.26556,-31.1361,1972,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.26556,-31.1361,220
"Paspalum dilatatum",25.2655601501465,-31.1361103057861,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.2655601501465,-31.1361103057861,221
"Paspalum dilatatum",25.2730598449707,-30.336109161377,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.2730598449707,-30.336109161377,222
"Paspalum dilatatum",25.27306,-30.3361,1959,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.27306,-30.3361,223
"Paspalum dilatatum",25.28417,-31.6588,1956,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.28417,-31.6588,224
"Paspalum dilatatum",25.2841701507568,-31.6588897705078,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.2841701507568,-31.6588897705078,225
"Paspalum dilatatum",25.305,-31.3636,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.305,-31.3636,226
"Paspalum dilatatum",25.3050003051758,-31.3636093139648,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.3050003051758,-31.3636093139648,227
"Paspalum dilatatum",25.315559387207,-31.6952800750732,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.315559387207,-31.6952800750732,228
"Paspalum dilatatum",25.31556,-31.6952,1969,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.31556,-31.6952,229
"Paspalum dilatatum",25.375,-29.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.375,-29.625,230
"Paspalum dilatatum",25.375,-27.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.375,-27.625,231
"Paspalum dilatatum",25.405,-31.6361,1966,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.405,-31.6361,232
"Paspalum dilatatum",25.4050006866455,-31.6361103057861,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.4050006866455,-31.6361103057861,233
"Paspalum dilatatum",25.43806,-29.6497,1960,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.43806,-29.6497,234
"Paspalum dilatatum",25.438060760498,-29.6497192382813,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.438060760498,-29.6497192382813,235
"Paspalum dilatatum",25.44194,-31.8997,1971,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.44194,-31.8997,236
"Paspalum dilatatum",25.44194,-31.2861,1975,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.44194,-31.2861,237
"Paspalum dilatatum",25.4419403076172,-31.8997192382813,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.4419403076172,-31.8997192382813,238
"Paspalum dilatatum",25.4419403076172,-31.2861099243164,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.4419403076172,-31.2861099243164,239
"Paspalum dilatatum",25.4483299255371,-30.2680606842041,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.4483299255371,-30.2680606842041,240
"Paspalum dilatatum",25.44833,-30.268,1965,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.44833,-30.268,241
"Paspalum dilatatum",25.47306,-33.0136,1965,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.47306,-33.0136,242
"Paspalum dilatatum",25.4730606079102,-33.0136108398438,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.4730606079102,-33.0136108398438,243
"Paspalum dilatatum",25.4897193908691,-28.4088897705078,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.4897193908691,-28.4088897705078,244
"Paspalum dilatatum",25.48972,-28.4088,1972,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.48972,-28.4088,245
"Paspalum dilatatum",25.53556,-28.8361,1967,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.53556,-28.8361,246
"Paspalum dilatatum",25.5355606079102,-28.836109161377,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.5355606079102,-28.836109161377,247
"Paspalum dilatatum",25.6049995422363,-27.6772193908691,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.6049995422363,-27.6772193908691,248
"Paspalum dilatatum",25.605,-27.6772,1969,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.605,-27.6772,249
"Paspalum dilatatum",25.625,-33.375,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.625,-33.375,250
"Paspalum dilatatum",25.625,-27.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.625,-27.625,251
"Paspalum dilatatum",25.64278,-29.5636,1963,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.64278,-29.5636,252
"Paspalum dilatatum",25.6427803039551,-29.5636100769043,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.6427803039551,-29.5636100769043,253
"Paspalum dilatatum",25.6894397735596,-32.2136116027832,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.6894397735596,-32.2136116027832,254
"Paspalum dilatatum",25.68944,-32.2136,1971,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.68944,-32.2136,255
"Paspalum dilatatum",25.7038898468018,-28.9180603027344,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.7038898468018,-28.9180603027344,256
"Paspalum dilatatum",25.70389,-28.918,1972,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.70389,-28.918,257
"Paspalum dilatatum",25.7311096191406,-33.2816696166992,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.7311096191406,-33.2816696166992,258
"Paspalum dilatatum",25.73111,-33.2816,1959,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.73111,-33.2816,259
"Paspalum dilatatum",25.7472190856934,-30.1588897705078,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.7472190856934,-30.1588897705078,260
"Paspalum dilatatum",25.74722,-30.1588,1965,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.74722,-30.1588,261
"Paspalum dilatatum",25.75944,-27.6663,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.75944,-27.6663,262
"Paspalum dilatatum",25.7705593109131,-30.545280456543,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.7705593109131,-30.545280456543,263
"Paspalum dilatatum",25.77056,-30.5452,1963,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.77056,-30.5452,264
"Paspalum dilatatum",25.7988891601563,-29.9816703796387,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.7988891601563,-29.9816703796387,265
"Paspalum dilatatum",25.79889,-29.9816,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.79889,-29.9816,266
"Paspalum dilatatum",25.8188896179199,-32.9544410705566,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.8188896179199,-32.9544410705566,267
"Paspalum dilatatum",25.81889,-32.9544,1960,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.81889,-32.9544,268
"Paspalum dilatatum",25.85083,-32.5361,1958,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.85083,-32.5361,269
"Paspalum dilatatum",25.850830078125,-32.5361099243164,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.850830078125,-32.5361099243164,270
"Paspalum dilatatum",25.875,-33.375,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.875,-33.375,271
"Paspalum dilatatum",25.875,-32.875,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.875,-32.875,272
"Paspalum dilatatum",25.875,-32.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.875,-32.625,273
"Paspalum dilatatum",25.875,-30.375,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.875,-30.375,274
"Paspalum dilatatum",25.9624996185303,-32.9180603027344,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.9624996185303,-32.9180603027344,275
"Paspalum dilatatum",25.9625,-32.918,1967,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.9625,-32.918,276
"Paspalum dilatatum",25.97389,-30.5408,1969,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.97389,-30.5408,277
"Paspalum dilatatum",25.9738903045654,-30.5408306121826,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.9738903045654,-30.5408306121826,278
"Paspalum dilatatum",25.978609085083,-32.827220916748,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.978609085083,-32.827220916748,279
"Paspalum dilatatum",25.97861,-32.8272,1959,"SANBI","Paspalum dilatatum","Paspalum dilatatum",25.97861,-32.8272,280
"Paspalum dilatatum",26.00472,-26.8044,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.00472,-26.8044,281
"Paspalum dilatatum",26.0047206878662,-26.8044395446777,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.0047206878662,-26.8044395446777,282
"Paspalum dilatatum",26.0252799987793,-29.7291698455811,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.0252799987793,-29.7291698455811,283
"Paspalum dilatatum",26.02528,-29.7291,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.02528,-29.7291,284
"Paspalum dilatatum",26.07444,-33.3316,1963,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.07444,-33.3316,285
"Paspalum dilatatum",26.0744400024414,-33.3316688537598,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.0744400024414,-33.3316688537598,286
"Paspalum dilatatum",26.10083,-32.6908,1967,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.10083,-32.6908,287
"Paspalum dilatatum",26.100830078125,-32.6908302307129,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.100830078125,-32.6908302307129,288
"Paspalum dilatatum",26.1030597686768,-29.4044399261475,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.1030597686768,-29.4044399261475,289
"Paspalum dilatatum",26.10306,-29.4044,1967,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.10306,-29.4044,290
"Paspalum dilatatum",26.108,-31.67,1997,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.108,-31.67,291
"Paspalum dilatatum",26.10917,-31.2636,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.10917,-31.2636,292
"Paspalum dilatatum",26.1091709136963,-31.2636108398438,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.1091709136963,-31.2636108398438,293
"Paspalum dilatatum",26.125,-30.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.125,-30.625,294
"Paspalum dilatatum",26.125,-29.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.125,-29.625,295
"Paspalum dilatatum",26.125,-29.125,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.125,-29.125,296
"Paspalum dilatatum",26.125,-28.875,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.125,-28.875,297
"Paspalum dilatatum",26.125,-26.125,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.125,-26.125,298
"Paspalum dilatatum",26.125,-25.875,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.125,-25.875,299
"Paspalum dilatatum",26.12861,-29.3272,1967,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.12861,-29.3272,300
"Paspalum dilatatum",26.1286106109619,-29.327220916748,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.1286106109619,-29.327220916748,301
"Paspalum dilatatum",26.17667,-29.185,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.17667,-29.185,302
"Paspalum dilatatum",26.1830596923828,-26.1452808380127,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.1830596923828,-26.1452808380127,303
"Paspalum dilatatum",26.18306,-26.1452,1973,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.18306,-26.1452,304
"Paspalum dilatatum",26.20083,-29.3361,1963,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.20083,-29.3361,305
"Paspalum dilatatum",26.2008304595947,-29.336109161377,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.2008304595947,-29.336109161377,306
"Paspalum dilatatum",26.20583,-29.1325,2000,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.20583,-29.1325,307
"Paspalum dilatatum",26.21083,-29.175,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.21083,-29.175,308
"Paspalum dilatatum",26.2186,-29.0711,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.2186,-29.0711,309
"Paspalum dilatatum",26.2219390869141,-27.4813899993896,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.2219390869141,-27.4813899993896,310
"Paspalum dilatatum",26.22194,-27.4813,1969,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.22194,-27.4813,311
"Paspalum dilatatum",26.225,-26.568,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.225,-26.568,312
"Paspalum dilatatum",26.2250003814697,-26.5680599212646,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.2250003814697,-26.5680599212646,313
"Paspalum dilatatum",26.22667,-29.1483,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.22667,-29.1483,314
"Paspalum dilatatum",26.235,-29.1316,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.235,-29.1316,315
"Paspalum dilatatum",26.23583,-29.1333,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.23583,-29.1333,316
"Paspalum dilatatum",26.23833,-29.135,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.23833,-29.135,317
"Paspalum dilatatum",26.245,-29.1216,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.245,-29.1216,318
"Paspalum dilatatum",26.245,-29.07,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.245,-29.07,319
"Paspalum dilatatum",26.31,-32,2014,"SAPIA","Paspalum dilatatum","Paspalum dilatatum",26.31,-32,320
"Paspalum dilatatum",26.31417,-29.83,1964,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.31417,-29.83,321
"Paspalum dilatatum",26.3141708374023,-29.8299999237061,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3141708374023,-29.8299999237061,322
"Paspalum dilatatum",26.3166694641113,-26.1861095428467,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3166694641113,-26.1861095428467,323
"Paspalum dilatatum",26.31667,-26.1861,1973,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.31667,-26.1861,324
"Paspalum dilatatum",26.32139,-28.9447,1960,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.32139,-28.9447,325
"Paspalum dilatatum",26.3213901519775,-28.9447193145752,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3213901519775,-28.9447193145752,326
"Paspalum dilatatum",26.32167,-29.14,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.32167,-29.14,327
"Paspalum dilatatum",26.32333,-29.1425,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.32333,-29.1425,328
"Paspalum dilatatum",26.32417,-29.1416,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.32417,-29.1416,329
"Paspalum dilatatum",26.329719543457,-32.372501373291,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.329719543457,-32.372501373291,330
"Paspalum dilatatum",26.32972,-32.3725,1960,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.32972,-32.3725,331
"Paspalum dilatatum",26.3425,-29.0833,1998,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3425,-29.0833,332
"Paspalum dilatatum",26.3630599975586,-31.9361095428467,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3630599975586,-31.9361095428467,333
"Paspalum dilatatum",26.36306,-31.9361,1955,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.36306,-31.9361,334
"Paspalum dilatatum",26.375,-33.375,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.375,-33.375,335
"Paspalum dilatatum",26.375,-32.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.375,-32.625,336
"Paspalum dilatatum",26.375,-31.625,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.375,-31.625,337
"Paspalum dilatatum",26.375,-29.875,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.375,-29.875,338
"Paspalum dilatatum",26.375,-29.125,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.375,-29.125,339
"Paspalum dilatatum",26.37972,-26.7861,1962,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.37972,-26.7861,340
"Paspalum dilatatum",26.3797206878662,-26.7861099243164,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3797206878662,-26.7861099243164,341
"Paspalum dilatatum",26.3824996948242,-29.5183296203613,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3824996948242,-29.5183296203613,342
"Paspalum dilatatum",26.3825,-29.5183,1964,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3825,-29.5183,343
"Paspalum dilatatum",26.3888893127441,-27.389720916748,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3888893127441,-27.389720916748,344
"Paspalum dilatatum",26.38889,-27.3897,1969,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.38889,-27.3897,345
"Paspalum dilatatum",26.39361,-32.5861,1958,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.39361,-32.5861,346
"Paspalum dilatatum",26.3936100006104,-32.586109161377,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.3936100006104,-32.586109161377,347
"Paspalum dilatatum",26.4,-29.025,1983,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.4,-29.025,348
"Paspalum dilatatum",26.42333,-29.5,1965,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.42333,-29.5,349
"Paspalum dilatatum",26.4233303070068,-29.5,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.4233303070068,-29.5,350
"Paspalum dilatatum",26.43,-33.4088,1967,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.43,-33.4088,351
"Paspalum dilatatum",26.4300003051758,-33.4088897705078,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.4300003051758,-33.4088897705078,352
"Paspalum dilatatum",26.43917,-27.2063,1969,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.43917,-27.2063,353
"Paspalum dilatatum",26.4391708374023,-27.2063903808594,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.4391708374023,-27.2063903808594,354
"Paspalum dilatatum",26.44778,-30.6452,1959,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.44778,-30.6452,355
"Paspalum dilatatum",26.4477806091309,-30.6452808380127,NA,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.4477806091309,-30.6452808380127,356
"Paspalum dilatatum",26.45833,-29.05,1983,"SANBI","Paspalum dilatatum","Paspalum dilatatum",26.45833,-29.05,357
